,SupplierUniqueCatalogueNumber,BrandName,Generic,Manufacturer,Description,Dosage,Form,PackSize,PackSizeUnits,ProductType,RequiresRx,TaxName,IsTaxExempt,IsTaxIncluded,TaxPercent,PricePerPackage,CatalogTag,Status,PointsAccumulation
,1MGE0002458,OH D3 Paediatric Drops,,Raptakos Brett & Co Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002459,RiteBite Max Protein Daily Bar (50gm Each),,Centaur Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002460,Stericlean-M Instant Hand Sanitizer Gel,,Lama Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002461,Potassium Premanganate Crystal,,Syndicate Life Sciences Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002462,Swadeshi Dr.Teeth Paste,,Dr Reddy's Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002463,NVM -M12 Tablet,,Morepen Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002464,Sri Sri Tattva Quick Heal Cream,,Sanzyme Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002465,Baidyanath Triphala Churna,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002466,Sri Sri Tattva Replenishing Foot Cream,,Ban Labs,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002467,Rigin Plus Granules,,Babuline Pharma,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002468,Swadeshi Jamun Churna,,HAPDCO,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002469,Himalaya Wellness Green Tea Sachet,,Pravek Kalp Herbal Products Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002470,Vedantika Herbals Organic Amla Candy,,Lama Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002471,Sri Sri Tattva Dawn-To-Dusk Fortifying Cream,,Intas Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002472,Proflo  Anticavity Mouth Rinse,,Athens Labs Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002473,Immumod 500mg Tablet,,Sri Jain Ayurvedic Pharmacy,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002474,Swadeshi Brahmi Churna,,Pharm Products Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002475,Lama Cough Syrup,,Sain Medicaments Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002476,Sat Isabgol Powder,,Patanjali Divya Pharmacy,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002477,Lama Godanti Bhasma (Harital),,Bharat Surgical Industries,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002478,Eazol Mouth Ulcer Gel,,Lincoln Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002479,Beneficiale Oral Drops,,Apex Laboratories Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002480,Kabz End Granules,,Merck Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002481,Otostar Drop,,Apex Laboratories Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002482,Basic Ayurveda Sphatika Bhasma,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002483,Ultrafolin 5mg Tablet,,Jiva Ayurvedic Pharmacy Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002484,Corect-O Tablet,,Alkem Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002485,Lactofol JR Capsule,,Indoco Remedies Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002486,Triple DY Liquid,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002487,Lubrin Eye Drop,,Alkem Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002488,Ferrofit Drop,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002489,Lemon & Glycerine Soap,,Torrent Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,52,,Available,1
,1MGE0002490,Ciphands Antiseptic Hand Sanitizer,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002491,Dabur Triphala Tablet,,Shield Health Care Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002492,Sat-Isabgol Powder,,Jiva Ayurvedic Pharmacy Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002493,Dabur Erand/Castor Tail,,Biological E Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002494,Xylomist 0.1% Nasal Drops,,Dollar,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002495,Mitovit Tablet,,Zelleven Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002496,Jiva Aloe Mint Face Wash,,Syntho Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002497,RA Thermoseal Rapid Action Toothpaste,,Meridian Enterprises Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002498,Kerala Ayurveda Nimbamruthadi Castor Oil,,Naturell India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002499,Nosikind -0.1% Nasal Spray,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002500,Dabur Babool Ayurvedic Paste,,Morepen Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002501,Sri Sri Tattva Vedanantaka Balm,,Dabur India Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002502,Sri Sri Tattva Extra Nourishing Moisturiser,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002503,Xyloflo Nasal Drops,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002504,Swadeshi Panchsakar Churna,,Anju Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002505,Four Seasons Haritaki Powder,,East India Pharmaceutical Works Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002506,Tansukh Kankayan Vati,,Oddway iCare Pvt. Ltd.,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002507,Kerala Naturals Ayur Thali Herbal Hair Wash Powder,,Shree Dhootapapeshwar Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002508,Softswab Gauze Swab,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002509,Swadeshi Sip Herbal Tea,,Sydler Remedies Pvt. Limited,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002510,Himalaya Hiora Toothpaste,,Innova Formulations Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002511,Arora Isopropyl Rubbing Alcohol,,Oddway iCare Pvt. Ltd.,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002512,Carovit Capsule,,Biomiicron Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002513,G 75 Sachet,,Sandika Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002514,FNS 25 Sachet,,Scorleon Pharma,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002515,Jiva Tavak  Oil,,Oddway iCare Pvt. Ltd.,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002516,Nosikind 0.1% Nasal Solution,,Kerala Ayurveda Limited,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002517,Rootcal Tablet,,Intra Life,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002518,Digstv Swadhist Churan,,Aushadh Biotech Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002519,Tearaid Eye Drop,,Optho Remedies Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002520,Flextor  Sachet,,Wallace Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002521,Swadeshi Lavanbhaskar Churna,,Bajaj Corp Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002522,Lord's Neem Clean Soap,,Consumer Marketing India Private Limited,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002523,Swadeshi Ghritkumari Churna,,Vahdam Teas (P) Limited,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002524,Tansukh Swet Parpati,,Zandu Pharmaceutical Works Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002525,Himalaya Soap for Moms,,Cipla Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002526,Lama Arjunchall Churn,,Glenmark Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002527,Unjha Livbond Drop,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002528,Vitomin Z Tablet,,Corona Remedies Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002529,Calford Tablet,,Idem Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002530,Ossofez Capsule,,Sri Jain Ayurvedic Pharmacy,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002531,Flotears Eye Drop,,Just Pharma,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002532,G 32 Tablet,,Aristo Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,53,,Available,1
,1MGE0002533,Moov Pain Relief Cream,,Colgate-Palmolive Company,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002534,Dailycal-HD Tablet,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002535,Crocin Cold & Flu Max Tablet,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002536,Dabur Mahashankh Vati,,USV Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002537,Himalaya Bonnisan Drop,,Nouveau Medicament Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002538,Vicco Vajradanti Ayurvedic Powder,,Dr Reddy's Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002539,Isha Surgical Tablet Cutter,,Serum Institute Of India Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002540,Sri Sri Tattva Lip Balm,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002541,Unjha Chandraprabha Vati (Loh-Shilajit Yukta),,Medley Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002542,Kerala Ayurveda Elaneer Kuzhambu,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002543,Jiva Pachak Vati,,Zydus Wellness Product Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002544,New Livfit Tablet,,Deys Medical,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002545,Sri Sri Tattva Exfoliating  Face Scrub,,UTH Healthcare,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002546,D Sun Nano Oral Solution,,Menarini India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002547,Livosil-B Capsule,,Delcure Life Sciences,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002548,Sri Sri Tattva Cough Syrup,,Bella,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002549,Vaadi Herbals Activated Charcoal Soap,,Surprise Foods,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002550,Kerala Ayurveda Myaxyl Balm,,Cipla Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002551,Candid 3D Cream,,Apex Laboratories Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002552,Kerala Ayurveda Vilwadi Lehyam,,Bal Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002553,Sri Sri Tattva Talisadi Churna,,RSG Herbal House,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002554,Meghdoot Neem Churna,,Medilab India,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002555,Zincolife Syrup,,Ban Labs,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002556,Kerala Ayurveda Dadimashtaka Choornam,,Estragen Pharma,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002557,Swadeshi Gokshur Churna,,Adonis Laboratories Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002558,Krishna's Neem Handmade Soap,,Albert David Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002559,Alobical Tablet,,Grandcure Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002560,Vyas Neem Tail,,Modi Mundi Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002561,Krishna's Haldi Chandan Handmade Soap,,Lama Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002562,Basic Ayurveda Mahashankh Bati,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002563,Swadeshi Payonil Tooth Powder,,Zydus Cadila,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002564,RX Plus Drop,,Adonis Phytoceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002565,Odomos Mosquito Repellent Patch,,Vaadi Herbals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002566,Magnashot D3 Nano Shots,,Leeford Healthcare Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002567,Rhine Nasal Drops,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002568,Solvin Vapocaps,,Women's India Personal Care Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002569,Surbex Nano Oral Solution,,Albert David Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002570,Himalaya Hiora SG Gel,,Abbott,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002571,Unjha Rasayan Churna,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002572,G 75 Sachet,,Lupin Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002573,Ruma Plus Ointment,,Pure Natural Products Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002574,Pedigut GG Sachet,,Shree Baidyanath Ayurved Bhawan (P)Limited (Jhansi),,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002575,Ashtanga Sudha Kalpam Multi-Cure Balm,,Shree Baidyanath Ayurved Bhawan (P)Limited (Jhansi),,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002576,Baidyanath Triphala Churna,,Nidus Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002577,Lama Karela Churn,,Veloce Herbals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002578,Vedantika Herbals Radiant Face feed (Skin Brightening Face Pack),,Meridian Enterprises Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002579,Lama Jamunguthli Churn,,BestoChem Formulations  India  Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002580,Xenado -FE Oral Drops,,Merck Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002581,Koko Girl Wisey Ultra Thin Sanitary Napkins,,Jiva Ayurvedic Pharmacy Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002582,Xylochek Nasal Drops,,Pankajakasthuri Herbals India (P) Ltd.,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002583,Osteoklin Powder,,Blue Cross Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002584,Collage P Sugar free Sachet,,Meghdoot Gramodyog Sewa sansthan,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002585,Genvol Plus Capsule,,SBS Herbal Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002586,Pyogin Gum Paint,,Shree Baidyanath Ayurved Bhawan Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002587,Shicobal Tablet,,Pankajakasthuri Herbals India (P) Ltd.,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002588,Jain Methi Powder,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,54,,Available,1
,1MGE0002589,Himalaya Ophthacare Eye Drop,,Leeford Healthcare Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002590,Sri Sri Tattva Kasahari Cough Syrup,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002591,Dabur Gastrina Tablet,,Visionaari LLP,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002592,Incee Plus Vitamin C + D3 + Zinc Chewable Tablet,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002593,Jiva Diatrin Tablet,,Meghdoot Gramodyog Sewa sansthan,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002594,Movicol Powder for Oral Solution,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002595,Coe D3  60000IU Oral Solution,,Pulse Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002596,Myolaxin-D Ointment,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002597,Colgate Anticavity Toothpaste,,Eris Lifesciences Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002598,Baidyanath Ark Ajwain,,Meghdoot Gramodyog Sewa sansthan,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002599,Acnil Pimple Care Soap,,VASU Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002600,Espumisan Gold Capsule,,Meghdoot Gramodyog Sewa sansthan,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002601,Kerala Naturals Henna Powder,,Biomiicron Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002602,Kerala Ayurveda Myaxyl Cream,,Meghdoot Gramodyog Sewa sansthan,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002603,Visco Liquid,,Goseva,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002604,Sri Sri Tattva Dawn-To-Dusk Fortifying Cream Rose & Cucumber,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002605,Kerala Ayurveda Thriphala Choornam,,JMD Medico,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002606,Endruff Lotion,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002607,SBS Amla Powder,,Patanjali Divya Pharmacy,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002608,Sujat Capsule,,Meghdoot Gramodyog Sewa sansthan,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002609,Vitro Naturals Aloe Foot & Toe Care Cream,,Goseva,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002610,Swadeshi Karela Churna,,Unison Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002611,Himalaya Hiora-K Toothpaste,,Omenta Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002612,Keylyte Syrup,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002613,Apollo Noni Toothpaste,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002614,Basic Ayurveda Chitrakadi Bati,,Siddhagiri Satvyk,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002615,Troycal 500 mg Tablet,,Piramal Enterprises Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002616,Xylochek Nasal Spray,,Siddhagiri Satvyk,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002617,Satvyk Arjuna Powder,,Afflatus Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002618,Stim Unique Extra Super Soft Brush With Stim Proxa ISO Size 2 Interdental Brush Free,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002619,Betanuron OD Tablet,,Omenta Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002620,Sumo Gel,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002621,Dr Morepen Skin Fine Neem Soap,,Overseas Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002622,Surprise Foods Flax (Alsi) Seeds,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002623,Khadi Kailash Luxurious Aloe Vera Moisturizing Gel,,Siddhagiri Satvyk,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002624,Krishna's Lime Leaf Handmade Soap,,Unjha Ayurvedic Pharmacy,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002625,Zandu Lalima Blood and Skin Purifier Syrup,,Lama Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002626,Mirah Belle Dead Sea Salt Exfoliating Soap,,Medsol India Overseas Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002627,All 9 Iugr Granules,,Harasha Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002628,Stim Unit Holder,,Alna Biotech Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002629,Khadi Kailash Luxurious Aloe Vera Moisturizing Gel,,Pravek Kalp Herbal Products Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002630,Salveo Pepsto Capsule,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002631,Activkids Uno Biotics SB Probiotics For Kids,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002632,Viviny Gel,,Elbrit Life Sciences,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002633,Nam Cold Vapocaps,,DWD Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002634,Babuline Baby Massage Oil,,Elis Pharmaceuticals India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002635,G Cal D3 Tablet,,Sri Jain Ayurvedic Pharmacy,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002636,Stomafit Liquid,,Alna Biotech Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002637,Basic Ayurveda Shweta Parpati,,Indchemie Health Specialities Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002638,Naturally Yours Watermelon Seeds,,Optho Remedies Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002639,B Colen NS Tablet,,Cadila Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002640,Parth Neem Soap,,Bioquik Pharma,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002641,Medzal Sachet,,Ban Labs,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002642,Softee Tablet,,HAPDCO,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002643,Basic Ayurveda Vang Bhasma,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002644,Babuline Carminative Water,,Satvika Bio-Foods India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002645,Folired XT Tablet,,Inolife Healthcare,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002646,Himalaya Nourishing Baby Soap,,Medilab India,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002647,Alva's Lohasava,,Kudos Laboratories India Ltd,,,,,,consumer health,No,GST,No,Yes,0,55,,Available,1
,1MGE0002648,Four Seasons Amla Powder,,Mercury Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,56,,Available,1
,1MGE0002649,Hemsi-PD Drops,,Satvika Bio-Foods India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,56,,Available,1
